"graph","embedder","pk_ratio","name"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_35","verse",0.848,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_32","verse",0.898666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_37","verse",0.889333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_19","verse",0.850666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_20","verse",0.866285714285714,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_47","verse",0.898666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_28","verse",0.882666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_42","verse",0.882666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_34","verse",0.887809523809524,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_27","verse",0.874666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_36","verse",0.876,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_48","verse",0.909333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_4","verse",0.878666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_45","verse",0.897333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_1","verse",0.868,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_41","verse",0.846666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_17","verse",0.866666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_21","verse",0.862285714285714,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_30","verse",0.869333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_10","verse",0.896,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_6","verse",0.88,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_40","verse",0.909333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_11","verse",0.882666666666667,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_15","verse",0.892,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_9","verse",0.889333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_3","verse",0.909333333333333,"80-20"
"input_data/5_10_graphs_0.8g_0.2ng/graph_sample_33","verse",0.893333333333333,"80-20"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_7","spring",0.706666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_18","spring",0.673333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_24","spring",0.692,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_25","spring",0.714666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_13","spring",0.708,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_22","spring",0.694666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_49","spring",0.666666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_46","spring",0.649333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_0","spring",0.72,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_5","spring",0.686666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_12","spring",0.709333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_8","spring",0.674666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_2","spring",0.669333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_23","spring",0.696,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_31","spring",0.684,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_16","spring",0.696,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_44","spring",0.717333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_43","spring",0.697333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_29","spring",0.678666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_38","spring",0.7,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_14","spring",0.726666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_26","spring",0.677333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_35","spring",0.725333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_39","spring",0.732,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_32","spring",0.678666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_19","spring",0.681333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_37","spring",0.645333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_20","spring",0.726666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_47","spring",0.708,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_28","spring",0.694666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_42","spring",0.718666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_34","spring",0.701333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_48","spring",0.692,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_36","spring",0.717333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_27","spring",0.668,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_4","spring",0.710666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_45","spring",0.685333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_17","spring",0.701333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_41","spring",0.692,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_1","spring",0.672,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_21","spring",0.765333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_30","spring",0.674666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_10","spring",0.686666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_6","spring",0.686666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_40","spring",0.701333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_11","spring",0.681333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_15","spring",0.716,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_9","spring",0.673333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_3","spring",0.692,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_33","spring",0.725333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_7","node2vec",0.602666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_25","node2vec",0.576,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_18","node2vec",0.533333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_24","node2vec",0.564,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_13","node2vec",0.562666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_22","node2vec",0.590666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_46","node2vec",0.573333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_49","node2vec",0.534666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_0","node2vec",0.554666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_5","node2vec",0.548,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_8","node2vec",0.588,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_12","node2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_23","node2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_2","node2vec",0.577333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_31","node2vec",0.589333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_16","node2vec",0.565333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_44","node2vec",0.588,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_43","node2vec",0.558666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_29","node2vec",0.562666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_38","node2vec",0.550666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_14","node2vec",0.570666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_26","node2vec",0.573333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_35","node2vec",0.597333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_39","node2vec",0.585333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_32","node2vec",0.598666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_19","node2vec",0.572,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_37","node2vec",0.6,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_47","node2vec",0.590666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_20","node2vec",0.581333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_28","node2vec",0.566666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_42","node2vec",0.588,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_34","node2vec",0.552,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_27","node2vec",0.54,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_36","node2vec",0.557333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_48","node2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_4","node2vec",0.574666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_45","node2vec",0.554666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_17","node2vec",0.565333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_41","node2vec",0.556,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_21","node2vec",0.577333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_1","node2vec",0.585333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_10","node2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_30","node2vec",0.569333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_40","node2vec",0.588,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_6","node2vec",0.566666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_15","node2vec",0.558666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_11","node2vec",0.553333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_9","node2vec",0.566666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_3","node2vec",0.585333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_33","node2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_18","struc2vec",0.573333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_7","struc2vec",0.557333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_25","struc2vec",0.609333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_24","struc2vec",0.581333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_46","struc2vec",0.553333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_13","struc2vec",0.586666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_22","struc2vec",0.584,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_49","struc2vec",0.566666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_5","struc2vec",0.545333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_0","struc2vec",0.605333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_8","struc2vec",0.584,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_12","struc2vec",0.578666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_23","struc2vec",0.612,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_2","struc2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_16","struc2vec",0.586666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_31","struc2vec",0.606666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_43","struc2vec",0.578666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_44","struc2vec",0.626666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_29","struc2vec",0.562666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_38","struc2vec",0.546666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_14","struc2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_26","struc2vec",0.554666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_35","struc2vec",0.589333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_39","struc2vec",0.582666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_32","struc2vec",0.597333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_19","struc2vec",0.641333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_37","struc2vec",0.568,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_20","struc2vec",0.578666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_47","struc2vec",0.576,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_28","struc2vec",0.594666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_42","struc2vec",0.586666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_34","struc2vec",0.548,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_27","struc2vec",0.544,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_36","struc2vec",0.589333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_4","struc2vec",0.569333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_48","struc2vec",0.584,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_45","struc2vec",0.573333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_41","struc2vec",0.581333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_17","struc2vec",0.621333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_1","struc2vec",0.585333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_21","struc2vec",0.618666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_30","struc2vec",0.544,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_10","struc2vec",0.574666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_40","struc2vec",0.581333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_6","struc2vec",0.536,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_11","struc2vec",0.562666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_15","struc2vec",0.558666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_9","struc2vec",0.558666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_3","struc2vec",0.602666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_33","struc2vec",0.588,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_18","verse",0.870666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_7","verse",0.876,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_25","verse",0.893333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_24","verse",0.861333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_22","verse",0.902666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_13","verse",0.904,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_46","verse",0.861333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_49","verse",0.889333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_0","verse",0.906666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_5","verse",0.848,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_8","verse",0.902666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_12","verse",0.878666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_23","verse",0.9,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_2","verse",0.908,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_31","verse",0.894666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_16","verse",0.889333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_44","verse",0.902666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_43","verse",0.894666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_29","verse",0.877333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_14","verse",0.957333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_38","verse",0.897333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_26","verse",0.878666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_35","verse",0.885333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_39","verse",0.890666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_32","verse",0.9,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_19","verse",0.9,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_37","verse",0.861333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_20","verse",0.945333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_47","verse",0.908,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_28","verse",0.877333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_42","verse",0.882666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_34","verse",0.861333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_27","verse",0.910666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_36","verse",0.890666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_48","verse",0.896,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_4","verse",0.890666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_45","verse",0.890666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_17","verse",0.882666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_41","verse",0.873333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_21","verse",0.902666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_1","verse",0.877333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_10","verse",0.886666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_30","verse",0.854666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_6","verse",0.946666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_40","verse",0.914666666666667,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_11","verse",0.885333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_15","verse",0.881333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_3","verse",0.905333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_9","verse",0.897333333333333,"70-30"
"input_data/5_10_graphs_0.7g_0.3ng/graph_sample_33","verse",0.881333333333333,"70-30"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_7","spring",0.770666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_18","spring",0.781333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_25","spring",0.732,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_24","spring",0.801333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_13","spring",0.764,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_22","spring",0.762666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_46","spring",0.764,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_49","spring",0.778666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_5","spring",0.76,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_0","spring",0.794666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_8","spring",0.761333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_12","spring",0.732,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_23","spring",0.744,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_2","spring",0.770666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_31","spring",0.749333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_44","spring",0.732,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_16","spring",0.737333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_43","spring",0.776,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_38","spring",0.766666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_29","spring",0.769333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_14","spring",0.764,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_26","spring",0.778666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_39","spring",0.774666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_35","spring",0.782666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_32","spring",0.765333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_19","spring",0.758666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_47","spring",0.726666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_37","spring",0.725333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_20","spring",0.773333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_28","spring",0.790666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_34","spring",0.718666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_42","spring",0.752,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_27","spring",0.776,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_36","spring",0.798666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_4","spring",0.782666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_48","spring",0.754666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_45","spring",0.774666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_17","spring",0.758666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_41","spring",0.746666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_1","spring",0.772,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_21","spring",0.785333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_10","spring",0.770666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_30","spring",0.761333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_6","spring",0.716,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_40","spring",0.757333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_11","spring",0.770666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_15","spring",0.757333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_9","spring",0.776,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_3","spring",0.728,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_33","spring",0.78,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_7","node2vec",0.686666666666667,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_18","node2vec",0.652,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_25","node2vec",0.632,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_24","node2vec",0.733333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_13","node2vec",0.665333333333333,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_22","node2vec",0.664,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_46","node2vec",0.68,"60-40"
"input_data/5_10_graphs_0.6g_0.4ng/graph_sample_49","node2vec",0.657333333333333,"60-40"
